"chr","start","end","strand","pvalue","qvalue","meth.diff"
"chr21",37520001,37530000,"*",0.0101692108100848,0.147534910432711,7.26281837392948
"chr21",37525001,37535000,"*",0.0623807771946729,0.362879035902291,6.13988431620238
"chr21",37530001,37540000,"*",0.945823195992706,0.989915258088132,0.220396714085358
"chr21",37535001,37545000,"*",0.308400513722376,0.686659707348715,-3.14967522804068
"chr21",37540001,37550000,"*",0.126993580759789,0.496509476230001,-5.75336517585757
"chr21",37545001,37555000,"*",0.409950346074911,0.757069658388541,-2.33815426997245
"chr21",37550001,37560000,"*",0.921761334557363,0.983561025348219,0.206117831576835
"chr21",37555001,37565000,"*",0.000121643223922791,0.0116105256096832,12.021149758955
"chr21",37560001,37570000,"*",0.00717133422777136,0.125050140596763,7.96185796185795
"chr21",37565001,37575000,"*",0.00741336951446955,0.126576363593124,-6.00256096851173
"chr21",37570001,37580000,"*",0.203307355403425,0.589364971931656,-3.05537529742591
"chr21",37575001,37585000,"*",0.446972153288143,0.775211194969765,-2.50796916901385
"chr21",37580001,37590000,"*",0.506531019259741,0.807275638363234,-1.51371807000946
"chr21",37585001,37595000,"*",0.853765770569123,0.963195800718025,0.383903119082796
"chr21",37590001,37600000,"*",0.115189812461204,0.477751229041494,-3.27172905461988
"chr21",37595001,37605000,"*",0.00905825185773562,0.138625651848131,-5.19661875325836
"chr21",37600001,37610000,"*",0.24757114773549,0.633163547723709,-2.84385536565516
"chr21",37605001,37615000,"*",0.892041899783106,0.973353820146555,0.389273356401387
"chr21",37610001,37620000,"*",0.955780460105533,0.992213261062385,0.147137506688078
"chr21",37615001,37625000,"*",0.549629914396643,0.834365207309297,1.32624113475177
"chr21",37620001,37630000,"*",0.00328438737496759,0.0804896824932936,8.57850609756098
"chr21",37625001,37635000,"*",0.191674871569243,0.576933410109247,4.87430435616965
"chr21",37630001,37640000,"*",0.488511884923233,0.79686647475447,2.06572769953052
"chr21",37635001,37645000,"*",0.881148756462113,0.971553895634012,-0.48215257796097
"chr21",37640001,37650000,"*",0.288453570312676,0.667321616932136,-2.93103743975852
"chr21",37645001,37655000,"*",0.701749474683881,0.903343944782898,-0.743459439111616
"chr21",37650001,37660000,"*",0.300491004146384,0.678125753787978,-2.71136104274656
"chr21",37655001,37665000,"*",0.600609001299218,0.858994025123132,-1.3359096975089
"chr21",37660001,37670000,"*",0.978657022000796,0.99939915606307,0.065072600607341
"chr21",37665001,37675000,"*",0.968503822052014,0.997094340784177,0.10908524232508
"chr21",37670001,37680000,"*",0.00669669557256188,0.121141719908638,-10.3518821603928
"chr21",37675001,37685000,"*",0.0203968477783711,0.214432947513484,-8.49722957120751
"chr21",37680001,37690000,"*",0.0203012083132465,0.21373724978852,8.20091970286523
"chr21",37685001,37695000,"*",0.00781709518748736,0.130356801126513,8.35003865152051
"chr21",37690001,37700000,"*",0.463500532933329,0.784076834336043,1.93119233245118
"chr21",37695001,37705000,"*",0.502479053344746,0.803878656449381,-1.93185936933672
"chr21",37700001,37710000,"*",0.91914714502689,0.982693226067611,-0.297297297297294
"chr21",37705001,37715000,"*",0.288851390166915,0.667514490051227,-3.23663253697384
"chr21",37710001,37720000,"*",0.302294484052088,0.679471467801346,-2.99369274050014
"chr21",37715001,37725000,"*",0.776161574456147,0.935106470869439,-0.733539549270878
"chr21",37720001,37730000,"*",0.886987544724486,0.972607867498541,0.390919793521904
"chr21",37725001,37735000,"*",0.0538863924357131,0.342304168486152,5.72045707915273
"chr21",37730001,37740000,"*",0.159202148797978,0.542438885570939,3.60014903592387
"chr21",37735001,37745000,"*",0.542264899751148,0.828822078127861,1.76023049565569
"chr21",37740001,37750000,"*",0.34566178631184,0.710951188099096,2.94674739947214
"chr21",37745001,37755000,"*",0.764763501544723,0.92984995753598,0.858359097052841
"chr21",37750001,37760000,"*",0.582368075026065,0.849657686291045,1.73063597491929
"chr21",37755001,37765000,"*",0.100608834589219,0.448930244008807,5.09775875306318
"chr21",37765001,37775000,"*",0.973469016799334,0.997929827345103,-0.0860406467883101
"chr21",37770001,37780000,"*",0.700835756224734,0.903155547282682,-1.30718954248366
"chr21",37775001,37785000,"*",0.852568164181871,0.962596515624422,0.592274678111582
"chr21",37785001,37795000,"*",0.262128198620029,0.645443975828137,-3.23830409356725
"chr21",37790001,37800000,"*",0.228724591882739,0.612860205771591,3.1614988074171
"chr21",37795001,37805000,"*",0.146126312065438,0.523715547293817,4.56218225965551
"chr21",37800001,37810000,"*",0.818044005029195,0.952036535321444,-0.821460659735584
"chr21",37805001,37815000,"*",0.809882478906608,0.948020711592532,-0.742364059717848
"chr21",37810001,37820000,"*",0.708258075138202,0.907983751773323,1.19706301980026
"chr21",37815001,37825000,"*",0.313797117855892,0.689992207616442,3.59806637580053
"chr21",37820001,37830000,"*",0.0906565668568561,0.430180439146116,-5.88884430176565
"chr21",37825001,37835000,"*",0.00843424160752684,0.134320847102426,-7.84993401854915
"chr21",37830001,37840000,"*",0.911106237976845,0.980065935930608,-0.286849073256834
"chr21",37835001,37845000,"*",0.403930872214207,0.752855741788761,2.21374045801527
"chr21",37840001,37850000,"*",0.29478226685954,0.673072258041895,3.17900745203742
"chr21",37845001,37855000,"*",0.511728793226308,0.808936565623985,2.23036223036223
"chr21",37850001,37860000,"*",0.134112056301124,0.508990307641818,-5.34086895090075
"chr21",37855001,37865000,"*",0.0686854458820798,0.375462101705334,-6.54757125652348
"chr21",37860001,37870000,"*",0.517188581606311,0.81140212732697,2.47747747747747
"chr21",37865001,37875000,"*",0.649525812103184,0.882166357038809,1.63524495772053
"chr21",37870001,37880000,"*",0.354892515214024,0.716983043133841,-2.86050381591783
"chr21",37875001,37885000,"*",0.379743133619589,0.738046039872764,-2.56169023170797
"chr21",37880001,37890000,"*",0.00835991483026866,0.133827724956445,-7.4671592775041
"chr21",37885001,37895000,"*",0.580448808373137,0.849657686291045,1.71176509315952
"chr21",37890001,37900000,"*",0.313321734064074,0.689768116217217,2.98578117468843
"chr21",37895001,37905000,"*",0.407749579360961,0.755508416011343,-3.10969761219647
"chr21",37900001,37910000,"*",0.317782456160229,0.692042610923537,-3.94894894894894
"chr21",37905001,37915000,"*",0.00481912184545904,0.100681667875099,-10.2882319696428
"chr21",37910001,37920000,"*",0.844326491015732,0.960093732653826,0.699836401880083
"chr21",37915001,37925000,"*",0.0207976472251926,0.216140591649781,8.93813067726111
"chr21",37920001,37930000,"*",0.603516214038342,0.860945254008679,-1.8257742721262
"chr21",37925001,37935000,"*",0.157446174079205,0.540006877905701,-5.58136050344621
"chr21",37930001,37940000,"*",0.376441092624295,0.733933481750501,-2.63430516501406
"chr21",37935001,37945000,"*",0.424543697364727,0.765889077513984,2.1670294874332
"chr21",37940001,37950000,"*",0.543000867162396,0.829280824687255,-1.8433580041002
"chr21",37945001,37955000,"*",0.232138057098626,0.613621306887254,-2.53297324456726
"chr21",37950001,37960000,"*",0.285037478618107,0.663837649706617,2.14922043452497
"chr21",37955001,37965000,"*",0.584669507164248,0.84993839778947,1.4228772710419
"chr21",37960001,37970000,"*",0.125757640208017,0.495757594083821,4.91763565891473
"chr21",37965001,37975000,"*",0.397157237546436,0.751186442668554,2.60280994675119
"chr21",37970001,37980000,"*",0.204195285669121,0.590168698031655,-3.6959127553059
"chr21",37975001,37985000,"*",0.075798192308366,0.393772385084701,4.93285467358064
"chr21",37980001,37990000,"*",0.00265940616700587,0.0714176960037129,9.65839272548538
"chr21",37985001,37995000,"*",0.222032017704453,0.606715402466974,4.47870778267254
"chr21",37990001,38000000,"*",0.559969851340034,0.839607544774825,1.89873417721519
"chr21",37995001,38005000,"*",0.204093506427079,0.590168698031655,-4.05106444710405
"chr21",38000001,38010000,"*",0.0172382572188272,0.192972427073564,-7.39175257731959
"chr21",38005001,38015000,"*",0.113795109865729,0.474680694057502,-4.0196342521924
"chr21",38010001,38020000,"*",0.769021513178063,0.931660146914843,0.817963111467523
"chr21",38015001,38025000,"*",0.973580009390859,0.997929827345103,-0.113345160654443
"chr21",38020001,38030000,"*",0.55326777376661,0.836125923104789,1.87492630006681
"chr21",38025001,38035000,"*",0.0500951687420396,0.33132622620294,6.92733215991953
"chr21",38030001,38040000,"*",0.481642961363266,0.793513068755197,2.15813598166539
"chr21",38035001,38045000,"*",0.547510155017659,0.832977907822588,1.98487183078863
"chr21",38040001,38050000,"*",0.635892747601763,0.8775773588568,1.73543350989686
"chr21",38045001,38055000,"*",0.298125088574198,0.676251311440627,-3.19272445820433
"chr21",38050001,38060000,"*",0.942112181976287,0.988850349460581,0.235387243261265
"chr21",38055001,38065000,"*",0.0365881679415756,0.291627332660261,-5.90268886043535
"chr21",38060001,38070000,"*",0.226281487315174,0.608619172778743,-3.68105863034869
"chr21",38065001,38075000,"*",0.0161423397608086,0.185279323773584,8.4986767952392
"chr21",38070001,38080000,"*",0.00478939503430073,0.100681667875099,7.20724346076459
"chr21",38075001,38085000,"*",0.149636205457854,0.529751602923998,3.46389403218915
"chr21",38080001,38090000,"*",0.328124421179908,0.69940143612647,-2.98367657895066
"chr21",38085001,38095000,"*",0.8885338927839,0.972607867498541,-0.425661295226509
"chr21",38090001,38100000,"*",0.32590840508739,0.698625198755863,3.04885720276787
"chr21",38095001,38105000,"*",0.226195419868886,0.608619172778743,-4.28930366116296
"chr21",38100001,38110000,"*",0.0745883374896796,0.390403175126678,-5.82469068413392
"chr21",38105001,38115000,"*",0.937010708193499,0.988090663938892,0.241207594148762
"chr21",38110001,38120000,"*",0.670336040455604,0.889221719969655,-1.20448179271709
"chr21",38115001,38125000,"*",0.339948834838156,0.705778147657694,-1.83583367121682
"chr21",38120001,38130000,"*",0.0865898027581715,0.42326309245807,-4.44473811726356
"chr21",38125001,38135000,"*",0.231395677142235,0.612860205771591,-4.39274717755731
"chr21",38130001,38140000,"*",0.362683544595573,0.723571626099089,-2.74390243902439
"chr21",38135001,38145000,"*",0.539994030052523,0.827584154131208,-2.01924457848629
"chr21",38140001,38150000,"*",0.74399619152269,0.92098095107604,-1.12410393198218
"chr21",38145001,38155000,"*",0.738202013068663,0.918232335311211,0.9502810872144
"chr21",38150001,38160000,"*",0.202320863376368,0.58799500918757,3.78194953751847
"chr21",38155001,38165000,"*",0.801310790664129,0.94613532993118,0.848457350272236
"chr21",38160001,38170000,"*",0.09285859620271,0.435139700810373,-5.08825614807628
"chr21",38165001,38175000,"*",0.15788018904736,0.540983888214242,-3.86113036355618
"chr21",38170001,38180000,"*",0.401709677469594,0.752312102803779,2.4050999710229
"chr21",38175001,38185000,"*",0.410088986162004,0.757069658388541,3.01984469370146
"chr21",38180001,38190000,"*",0.734172763567684,0.915853693365431,1.51679306608884
"chr21",38185001,38195000,"*",0.719401150808372,0.91003240991577,1.13309352517986
"chr21",38190001,38200000,"*",0.247822508031748,0.633163547723709,4.05643738977073
"chr21",38195001,38205000,"*",0.115566399039011,0.478487403050229,7.17551182667462
"chr21",38200001,38210000,"*",0.731896282640515,0.914901884245097,-1.3014763014763
"chr21",38205001,38215000,"*",0.0574728134756426,0.35101714883542,-6.42067654248761
"chr21",38210001,38220000,"*",0.0121482492771773,0.163191481956749,-8.33366145607749
"chr21",38215001,38225000,"*",0.562038999847827,0.840307768238788,-2.42441209406495
"chr21",38220001,38230000,"*",0.790580994709774,0.94277076041833,1.07917322634706
"chr21",38225001,38235000,"*",0.400313261469518,0.751979048188048,-3.24446512864836
"chr21",38230001,38240000,"*",0.579540375736117,0.849524993139572,-1.9639175257732
"chr21",38235001,38245000,"*",0.517187650986185,0.81140212732697,-1.92977886916943
"chr21",38240001,38250000,"*",0.362026491483536,0.723500486473892,3.47982743090124
"chr21",38245001,38255000,"*",0.828455880898705,0.955995109115015,0.933628318584068
"chr21",38250001,38260000,"*",0.586690959598058,0.851223139901619,2.0631899505139
"chr21",38255001,38265000,"*",0.017264833908291,0.192972427073564,8.15972222222222
"chr21",38260001,38270000,"*",0.152105293923481,0.531338774849195,4.1710867515323
"chr21",38265001,38275000,"*",0.327894305017582,0.699366447691132,3.07459981878587
"chr21",38270001,38280000,"*",0.00622946892858516,0.11737290287781,9.26619828259172
"chr21",38275001,38285000,"*",0.0747008005343024,0.390403175126678,5.72245635159543
"chr21",38280001,38290000,"*",0.938158232490162,0.988300244170132,0.207248891459422
"chr21",38285001,38295000,"*",0.293891267103062,0.672229695842601,3.17490428724175
"chr21",38290001,38300000,"*",0.908244757650962,0.979673673569709,0.370288248337036
"chr21",38295001,38305000,"*",0.836403159554544,0.957286645959877,0.63790166012917
"chr21",38300001,38310000,"*",0.565844115682516,0.842148792605863,1.8145657344378
"chr21",38305001,38315000,"*",0.526415994362502,0.818334034334813,-1.87975319271058
"chr21",38310001,38320000,"*",0.144692771785659,0.521716065436807,-4.28821015193586
"chr21",38315001,38325000,"*",0.0501972029278312,0.331328944530016,-4.8695652173913
"chr21",38320001,38330000,"*",0.863690130537462,0.96562252000005,-0.429329866189931
"chr21",38325001,38335000,"*",0.815338127318807,0.95072540999367,0.849742273599752
"chr21",38330001,38340000,"*",0.648989913332497,0.881999716843949,1.52556071933725
"chr21",38335001,38345000,"*",0.848379263416955,0.962029918844733,-0.503149388943258
"chr21",38340001,38350000,"*",0.225008369105924,0.607899705584496,-2.84747959576321
"chr21",38345001,38355000,"*",0.498224249026255,0.801712223255646,-1.88046037719241
"chr21",38350001,38360000,"*",0.00851811567077339,0.134328230712457,9.89549666020254
"chr21",38355001,38365000,"*",0.00323999913551525,0.0799420194864885,12.1513108614232
"chr21",38360001,38370000,"*",0.718697807029173,0.91003240991577,-1.27679697351829
"chr21",38365001,38375000,"*",0.0652604848089517,0.37180684299105,-7.23327305605786
"chr21",38370001,38380000,"*",0.00019972041298091,0.01646331677004,-15.8885017421603
"chr21",38375001,38385000,"*",0.147274805403054,0.525495050857723,-4.64083250968497
"chr21",38380001,38390000,"*",0.773483791986492,0.93358592796506,0.928684072192043
"chr21",38385001,38395000,"*",0.690558365087978,0.898623256323816,-1.32741483306431
"chr21",38390001,38400000,"*",0.502770681402867,0.803881725680966,-1.59277504105091
"chr21",38395001,38405000,"*",0.731876893617897,0.914901884245097,0.94392719502423
"chr21",38400001,38410000,"*",0.562014244500316,0.840307768238788,1.82258445546893
"chr21",38405001,38415000,"*",0.882114046134702,0.971638151319807,0.568181818181823
"chr21",38410001,38420000,"*",0.00550413807121255,0.107910858293448,-9.68071519795658
"chr21",38415001,38425000,"*",0.000384892449578431,0.0242783463412343,-11.2807549713515
"chr21",38420001,38430000,"*",0.234627307254233,0.617661429907358,-3.24056423942052
"chr21",38425001,38435000,"*",0.740581545083089,0.919536328382726,0.710939932091481
"chr21",38430001,38440000,"*",0.0657986991253523,0.372893565199457,4.70701094354587
"chr21",38435001,38445000,"*",0.269958642379876,0.650950836368805,2.99419021851794
"chr21",38440001,38450000,"*",0.935372388865924,0.988088764455161,-0.254500542684988
"chr21",38445001,38455000,"*",0.426825889968114,0.767457877584739,-2.77777777777778
"chr21",38450001,38460000,"*",0.222924639577182,0.607160961494939,-3.7251163278872
"chr21",38455001,38465000,"*",0.980111055449777,0.99939915606307,-0.0739341164873064
"chr21",38460001,38470000,"*",0.851417431512572,0.962596515624422,0.568181818181823
"chr21",38465001,38475000,"*",0.955829372526047,0.992213261062385,-0.200668896321066
"chr21",38470001,38480000,"*",0.98119679030329,0.999625400525831,-0.080334869561538
"chr21",38475001,38485000,"*",0.299197168451215,0.676463722832208,-3.6392395618826
"chr21",38480001,38490000,"*",0.662835921554451,0.886142973637299,-1.477082381605
"chr21",38485001,38495000,"*",0.27219348667889,0.653156319010475,3.83160267246237
"chr21",38490001,38500000,"*",0.507538846292161,0.807741726854615,-1.91323859386687
"chr21",38495001,38505000,"*",0.00865320967329039,0.134708388653958,-8.6291569992266
"chr21",38500001,38510000,"*",0.0126973848775237,0.165066003407808,-8.07017543859649
"chr21",38505001,38515000,"*",0.0282222380046886,0.254102734654223,-7.2664983772088
"chr21",38510001,38520000,"*",0.474954843955006,0.788668104557909,2.0432480141218
"chr21",38515001,38525000,"*",0.63810476288575,0.878585299075273,-1.59694107062528
"chr21",38520001,38530000,"*",0.198048529063478,0.582817050639541,-3.26724617822122
"chr21",38525001,38535000,"*",0.430917547010224,0.768201013076815,-1.73184889142639
"chr21",38530001,38540000,"*",0.967676279679416,0.996666723384138,-0.103685270766685
"chr21",38535001,38545000,"*",0.481446845145555,0.793513068755197,-2.15182307232517
"chr21",38540001,38550000,"*",0.0478287903163535,0.326085243018938,-4.88622028539131
"chr21",38545001,38555000,"*",0.333304483753131,0.701768393663629,-2.61378999549347
"chr21",38550001,38560000,"*",0.655139384361779,0.883260092425354,1.56028368794326
"chr21",38555001,38565000,"*",0.495059104349014,0.800704290512318,-1.9941348973607
"chr21",38560001,38570000,"*",0.650704605463961,0.882716683965839,0.940508766595727
"chr21",38565001,38575000,"*",0.239123592510958,0.623387736396443,2.24879929969006
"chr21",38570001,38580000,"*",0.9277155167108,0.985740201877859,0.187398808088457
"chr21",38575001,38585000,"*",0.0568333111358586,0.349481150370018,-3.40602823727222
"chr21",38580001,38590000,"*",0.150156986840452,0.53030125732261,-2.75935374149661
"chr21",38585001,38595000,"*",0.20901012220147,0.592944632948558,3.14743765415182
"chr21",38590001,38600000,"*",0.00377671030995596,0.0865829076607956,10.0889431461458
"chr21",38595001,38605000,"*",4.4588123957533e-05,0.00577575448549901,10.5252882029801
"chr21",38600001,38610000,"*",0.0155287778232466,0.181394129355605,5.17713838324526
"chr21",38605001,38615000,"*",0.892708254937373,0.973790328017399,0.287747993336362
"chr21",38610001,38620000,"*",0.885192255776124,0.972607867498541,0.320957095709573
"chr21",38615001,38625000,"*",0.112830439892838,0.473262453228291,-3.97233126743496
"chr21",38620001,38630000,"*",0.17244918989001,0.556433784540155,-4.05797101449274
"chr21",38625001,38635000,"*",0.848787852297082,0.962029918844733,0.537559503076745
"chr21",38630001,38640000,"*",0.916488321659782,0.9816001580763,0.281405967930337
"chr21",38635001,38645000,"*",0.8984571700261,0.975627314676493,0.409019775216957
"chr21",38640001,38650000,"*",0.364713286902548,0.725028825209944,1.82637509658216
"chr21",38645001,38655000,"*",0.390732452388433,0.746870410968562,1.5570787222643
"chr21",38650001,38660000,"*",0.799372783934996,0.94544191588155,0.574655455495299
"chr21",38655001,38665000,"*",0.000516379037768262,0.0286129047040653,-11.0020186819099
"chr21",38660001,38670000,"*",3.02360594409246e-06,0.000812342130312841,-13.4230965113318
"chr21",38665001,38675000,"*",0.787170109541683,0.94040381663626,-0.597563778441745
"chr21",38670001,38680000,"*",0.259241752718409,0.643139423467627,-2.58544087491456
"chr21",38675001,38685000,"*",0.0169152962895843,0.191425209492425,-5.87258159077585
"chr21",38680001,38690000,"*",0.239365997769272,0.623468922017342,-3.03203981212257
"chr21",38685001,38695000,"*",0.529446533175157,0.820642126421493,-2.24950326426341
"chr21",38690001,38700000,"*",0.165521666008547,0.549698968356698,-4.8605900537231
"chr21",38695001,38705000,"*",0.0794423390042082,0.406113267890434,-4.75315789015505
"chr21",38700001,38710000,"*",0.12670482442388,0.496509476230001,-4.19194150966135
"chr21",38705001,38715000,"*",0.965630403367941,0.996256997017643,0.11873840445269
"chr21",38710001,38720000,"*",0.293597620004151,0.672229695842601,-2.93174463077376
"chr21",38715001,38725000,"*",0.231484324389303,0.612860205771591,-3.00527087839686
"chr21",38720001,38730000,"*",0.143439702533659,0.521716065436807,2.9267618608936
"chr21",38725001,38735000,"*",0.15254848107341,0.532213838413551,4.78019789847747
"chr21",38730001,38740000,"*",0.323630429175021,0.696595514090682,3.3605196937519
"chr21",38735001,38745000,"*",0.864143980063125,0.96562252000005,0.489260382969325
"chr21",38740001,38750000,"*",0.0667731159507115,0.374336378622631,4.18328900709219
"chr21",38745001,38755000,"*",0.0297148119078893,0.261948487517447,5.57494758909853
"chr21",38750001,38760000,"*",0.295627794711205,0.674400701983917,3.11457174638486
"chr21",38755001,38765000,"*",0.229010733444973,0.612860205771591,3.64936067389334
"chr21",38760001,38770000,"*",0.0200605917911645,0.212000482299252,7.36788103386592
"chr21",38765001,38775000,"*",0.208010795986815,0.591690368041747,4.03324651447832
"chr21",38770001,38780000,"*",0.405230891569558,0.753706825794909,-2.56664775950085
"chr21",38775001,38785000,"*",0.658400547458375,0.884123948771391,-1.31500298864317
"chr21",38780001,38790000,"*",0.0083112369241742,0.133827724956445,7.63449764127271
"chr21",38785001,38795000,"*",0.284767494171411,0.663800422327226,3.36996336996338
"chr21",38790001,38800000,"*",0.0544332892154885,0.343355721712307,-4.91096349224071
"chr21",38795001,38805000,"*",0.0112898023860451,0.155737835591792,-6.65327246852118
"chr21",38800001,38810000,"*",0.461905822640046,0.782871011707851,-2.47524752475248
"chr21",38805001,38815000,"*",0.844600822095262,0.960093732653826,0.652471845392977
"chr21",38810001,38820000,"*",0.187899939930845,0.57402752233485,-2.62583391265108
"chr21",38815001,38825000,"*",0.240469045025841,0.624532322381198,-2.4654552337687
"chr21",38820001,38830000,"*",0.528292886054613,0.819931989573901,-1.65324184566428
"chr21",38825001,38835000,"*",0.548208397641539,0.833166502512408,2.56410256410255
"chr21",38830001,38840000,"*",0.00145014643443031,0.0530846881221109,12.7685950413223
"chr21",38835001,38845000,"*",0.00097791215023578,0.041004478253239,9.91423670668953
"chr21",38840001,38850000,"*",0.11583047397392,0.479038508787037,4.8481154119679
"chr21",38845001,38855000,"*",0.202165378474809,0.58799500918757,4.48437537762525
"chr21",38850001,38860000,"*",0.641104116441904,0.879026287703446,1.36060619865458
"chr21",38855001,38865000,"*",0.0734099844495779,0.387566249779649,-5.24983776768332
"chr21",38860001,38870000,"*",0.0220831410942741,0.223038589855788,-8.02319309600863
"chr21",38865001,38875000,"*",0.0579653276427912,0.351613093408137,-6.15320691999698
"chr21",38870001,38880000,"*",0.0206243707066356,0.214647324398759,-7.5210337935202
"chr21",38875001,38885000,"*",0.0115142726141186,0.157593459514747,-8.01899305002918
"chr21",38880001,38890000,"*",0.149882542327273,0.529927191607181,-5.20655370396303
"chr21",38885001,38895000,"*",0.647812561150884,0.881163108989589,-1.81089743589744
"chr21",38890001,38900000,"*",0.761069931106176,0.927999183251005,1.18243243243243
"chr21",38895001,38905000,"*",0.0744947976287989,0.390403175126678,5.60320182961692
"chr21",38900001,38910000,"*",0.137702716498637,0.515104011415218,3.06601200218222
"chr21",38905001,38915000,"*",0.130932382544398,0.502985439037623,4.23611111111111
"chr21",38910001,38920000,"*",0.032395920507994,0.275225356090321,6.64596273291925
"chr21",38915001,38925000,"*",0.0573872117644486,0.351000703321509,4.93756914809547
"chr21",38920001,38930000,"*",0.2525544966142,0.638765121679754,3.71376811594203
"chr21",38925001,38935000,"*",0.241480182093651,0.626277168719107,5.28296658893072
"chr21",38930001,38940000,"*",0.012846249997396,0.166108195153495,7.7397463407826
"chr21",38935001,38945000,"*",0.0217004790164236,0.221086941035828,4.75663133470443
"chr21",38940001,38950000,"*",0.0416514669696167,0.3073649454706,3.77760640918536
"chr21",38945001,38955000,"*",0.0706820682026285,0.380926985692324,4.77525118984664
"chr21",38950001,38960000,"*",0.28882542610918,0.667514490051227,-3.30918997940062
"chr21",38955001,38965000,"*",0.0065930676971957,0.120516355974394,-6.49152865029508
"chr21",38960001,38970000,"*",0.26758013022425,0.648738724815078,-2.31304061091295
"chr21",38965001,38975000,"*",0.543138910779996,0.829284289370257,1.33320631355167
"chr21",38970001,38980000,"*",0.505716785051556,0.806611600431835,-1.52859231514794
"chr21",38975001,38985000,"*",0.272839236757768,0.65405678236644,-2.72464161353051
"chr21",38980001,38990000,"*",0.373714147108735,0.732828420526333,2.39712920125291
"chr21",38985001,38995000,"*",0.554653814995537,0.836651855682601,1.79436511983682
"chr21",38990001,39000000,"*",0.0687157968593055,0.375462101705334,-6.11111111111111
"chr21",38995001,39005000,"*",0.677374797713568,0.893567736962231,-1.42904195038012
"chr21",39000001,39010000,"*",0.33137573041432,0.701768393663629,-3.3141128516851
"chr21",39005001,39015000,"*",0.104858688917646,0.458208463298064,-4.87165007882168
"chr21",39010001,39020000,"*",0.766338973521486,0.930224717858912,0.926904826297548
"chr21",39015001,39025000,"*",0.46138381256944,0.782712389237306,2.22879826777337
"chr21",39020001,39030000,"*",0.479571762384621,0.791989708967804,1.82246418780647
"chr21",39025001,39035000,"*",0.0332698114729462,0.278361260005481,5.18821223296455
"chr21",39030001,39040000,"*",0.0541552353373856,0.342794133627745,4.53165807863344
"chr21",39035001,39045000,"*",0.00249860776526765,0.0684691001637839,10.2243450571718
"chr21",39040001,39050000,"*",0.00172586436821515,0.0566780874903472,9.88110203226483
"chr21",39045001,39055000,"*",0.0278126519954796,0.252191221969012,5.57666214382632
"chr21",39050001,39060000,"*",0.189987371653214,0.57572648251069,3.24051153188668
"chr21",39055001,39065000,"*",0.309826235937616,0.687991773944068,-2.0087021951778
"chr21",39060001,39070000,"*",0.936829997699464,0.988090663938892,0.177276711019048
"chr21",39065001,39075000,"*",0.86613305078547,0.965932940192734,-0.523775894538614
"chr21",39070001,39080000,"*",0.950200071122283,0.991075617500194,-0.189186498058347
"chr21",39075001,39085000,"*",0.913266071179879,0.980757324279595,0.284790489565301
"chr21",39080001,39090000,"*",0.149149304110801,0.529288655398818,-3.0356640263761
"chr21",39085001,39095000,"*",0.303557892736774,0.679632393182889,-2.19088555413116
"chr21",39090001,39100000,"*",0.30072206027522,0.678307781478994,-2.8125
"chr21",39095001,39105000,"*",0.511848578125,0.808936565623985,2.29129308627216
"chr21",39100001,39110000,"*",0.00306312252572943,0.0771523986168101,9.46072556923413
"chr21",39105001,39115000,"*",0.0362282640779767,0.290066034902476,5.66017316017315
"chr21",39110001,39120000,"*",0.903307715277141,0.977389065484413,-0.262891809908994
"chr21",39115001,39125000,"*",0.467006593908217,0.785756550920878,1.70050321013361
"chr21",39120001,39130000,"*",0.660451304281974,0.885275472633697,-1.49056603773585
"chr21",39125001,39135000,"*",0.0016172822337233,0.055338515676551,-9.83008667295976
"chr21",39130001,39140000,"*",0.039152120272157,0.298805805758628,-5.16621253405994
"chr21",39135001,39145000,"*",0.00866278404380793,0.134708388653958,-6.65671641791045
"chr21",39140001,39150000,"*",0.0514390827929673,0.334499324002717,-4.81549429306672
"chr21",39145001,39155000,"*",0.288452455800924,0.667321616932136,-2.41772635485455
"chr21",39150001,39160000,"*",0.265329463099483,0.646870637822116,-2.70092226613966
"chr21",39155001,39165000,"*",0.00332556694360315,0.0809518879493197,-8.03209848853001
"chr21",39160001,39170000,"*",0.0154024186348693,0.180959689720742,-8.7
"chr21",39165001,39175000,"*",0.384681016613158,0.741556230271552,-2.80035573204277
"chr21",39170001,39180000,"*",0.0566528004162384,0.349481150370018,6.09620618785758
"chr21",39175001,39185000,"*",0.824751686143359,0.95463281229181,-0.736256544502617
"chr21",39180001,39190000,"*",0.00247416956488046,0.0684691001637839,-11.1741904223532
"chr21",39185001,39195000,"*",0.531691683626641,0.82271575789839,-2.04244031830239
"chr21",39190001,39200000,"*",0.442487396989166,0.772637224799266,2.20790296598123
"chr21",39195001,39205000,"*",0.399832456441115,0.751589696559691,-1.7080208904875
"chr21",39200001,39210000,"*",0.952000951577247,0.991075617500194,-0.104809458759236
"chr21",39205001,39215000,"*",0.623156890227114,0.871818723569429,1.40699651793668
"chr21",39210001,39220000,"*",0.785713344084679,0.940054938393908,0.827998292787024
"chr21",39215001,39225000,"*",0.384386520032687,0.741529981220515,1.82799895914649
"chr21",39220001,39230000,"*",0.829011156280558,0.955995109115015,0.525984251968503
"chr21",39225001,39235000,"*",0.685237871928747,0.897747533268429,-1.08708817829457
"chr21",39230001,39240000,"*",0.664738827884569,0.886465246399402,1.00204838620384
"chr21",39235001,39245000,"*",0.746108767347817,0.921982806535392,-0.613817149299545
