"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_43820001_43830000",0.796610169491525,1,0.984375,0.608695652173913,0.929577464788732,0.901960784313726,0.846153846153846,0.96875,0.763157894736842,0.928571428571429,0.941176470588235,0.945945945945946,0.833333333333333,0.816666666666667,0.847826086956522,0.947368421052632,1,0.916666666666667,0.918604651162791,0.851851851851852,0.955555555555556,0.947368421052632
"chr21_43825001_43835000",0.808823529411765,1,0.96,0.777777777777778,0.914285714285714,0.933333333333333,0.8125,0.925,0.735294117647059,0.958333333333333,0.952380952380952,0.88235294117647,0.902439024390244,0.803921568627451,0.690909090909091,0.892307692307692,0.875,0.902439024390244,0.82089552238806,0.842105263157895,0.811320754716981,0.908163265306122
"chr21_43830001_43840000",0.811320754716981,0.91304347826087,0.902439024390244,0.770833333333333,0.75,0.95,0.795454545454545,0.826923076923077,0.970588235294118,0.849056603773585,1,0.86046511627907,0.802816901408451,0.793103448275862,0.76271186440678,0.689655172413793,0.884615384615385,0.80952380952381,0.740740740740741,0.875,0.861538461538462,0.793103448275862
"chr21_43835001_43845000",0.833333333333333,0.866666666666667,0.925,0.744186046511628,0.876404494382023,0.894736842105263,0.884615384615385,0.830188679245283,0.954545454545455,0.810344827586207,0.981481481481482,0.931818181818182,0.745454545454545,0.836363636363636,0.93939393939394,0.891566265060241,0.978723404255319,0.857142857142857,0.704545454545455,0.888888888888889,0.977272727272727,0.72972972972973
"chr21_43840001_43850000",0.934782608695652,0.892857142857143,0.897959183673469,0.936170212765957,0.977011494252874,0.894736842105263,0.923076923076923,0.923076923076923,0.894736842105263,0.914634146341463,0.933333333333333,0.943396226415094,0.948717948717949,0.915254237288136,0.953488372093023,0.943820224719101,0.918032786885246,0.916666666666667,0.888888888888889,0.972972972972973,0.955555555555556,0.863636363636364
"chr21_43845001_43855000",0.875,0.905660377358491,0.91304347826087,0.836734693877551,0.936170212765957,0.954545454545455,0.863636363636364,0.962962962962963,0.911764705882353,0.951612903225806,0.867924528301887,0.933333333333333,0.976190476190476,0.833333333333333,0.909090909090909,0.941176470588235,0.692307692307692,0.935483870967742,0.906976744186046,0.93939393939394,0.906976744186046,0.894736842105263
"chr21_43850001_43860000",0.896551724137931,0.904761904761905,0.857142857142857,0.75609756097561,0.657142857142857,0.915254237288136,0.890909090909091,0.894736842105263,1,0.907407407407407,0.86046511627907,0.911764705882353,0.881578947368421,0.952380952380952,0.693548387096774,1,0.571428571428571,0.875,0.866666666666667,0.935483870967742,0.722222222222222,0.849056603773585
"chr21_43855001_43865000",0.864864864864865,0.5,0.774193548387097,0.863636363636364,0.615384615384615,0.787234042553192,0.923076923076923,0.705882352941177,0.9,0.878787878787879,0.781818181818182,0.516666666666667,0.626373626373626,1,0.7,0.518987341772152,0.851851851851852,0.761904761904762,0.888888888888889,0.842105263157895,0.764705882352941,0.810810810810811
"chr21_43860001_43870000",0.736842105263158,0.603448275862069,0.878787878787879,0.769230769230769,0.661764705882353,0.787878787878788,0.890909090909091,0.608695652173913,0.9375,0.779661016949153,0.761194029850746,0.52112676056338,0.411764705882353,1,0.898305084745763,0.32183908045977,0.911111111111111,0.9,0.861111111111111,0.705882352941177,0.25,0.842105263157895
"chr21_43865001_43875000",0.814814814814815,0.870967741935484,0.766666666666667,0.586206896551724,0.583333333333333,0.883333333333333,0.9,0.710526315789474,0.804878048780488,0.791666666666667,0.885245901639344,0.851063829787234,0.717391304347826,0.959183673469388,0.776315789473684,0.5625,0.859154929577465,0.909090909090909,0.821428571428571,0.861111111111111,0.434782608695652,0.824324324324324
"chr21_43870001_43880000",0.872340425531915,0.851851851851852,0.876712328767123,0.793103448275862,0.75,0.897435897435897,1,0.861111111111111,0.730769230769231,0.862068965517241,0.88135593220339,0.867924528301887,0.822222222222222,0.932203389830508,0.721311475409836,1,0.835616438356164,0.925,0.941176470588235,0.852941176470588,0.942307692307692,0.86734693877551
"chr21_43875001_43885000",0.890909090909091,1,0.975609756097561,0.96,0.857142857142857,0.945945945945946,1,0.870967741935484,1,0.837837837837838,0.75,0.901960784313726,0.727272727272727,0.916666666666667,0.757575757575758,0.897435897435897,0.928571428571429,0.944444444444444,0.93939393939394,0.636363636363636,0.82,0.957446808510638
"chr21_43880001_43890000",0.885245901639344,0.888888888888889,0.9375,0.983050847457627,0.774193548387097,0.956521739130435,0.903225806451613,0.9,1,0.909090909090909,0.818181818181818,0.966666666666667,0.839285714285714,0.866666666666667,0.85,0.842105263157895,1,0.958333333333333,0.96551724137931,0.741935483870968,0.78125,0.962962962962963
"chr21_43885001_43895000",0.936170212765957,0.897959183673469,0.576923076923077,0.954545454545455,0.709677419354839,0.947368421052632,0.604166666666667,0.978723404255319,0.911392405063291,0.947368421052632,0.862745098039216,0.73972602739726,0.91304347826087,0.666666666666667,0.915254237288136,0.75,0.586206896551724,0.714285714285714,0.870967741935484,0.904761904761905,0.84,1
"chr21_43890001_43900000",1,0.931034482758621,0.784313725490196,0.883720930232558,0.678571428571429,0.958333333333333,0.666666666666667,0.967213114754098,0.896551724137931,0.916666666666667,0.843137254901961,0.653061224489796,0.92156862745098,0.733333333333333,0.909090909090909,0.741935483870968,0.480769230769231,0.810344827586207,0.888888888888889,1,0.942857142857143,0.96969696969697
"chr21_43895001_43905000",0.844444444444444,0.925925925925926,0.977272727272727,0.840909090909091,0.88,0.972972972972973,0.923076923076923,0.954545454545455,0.955555555555556,0.934426229508197,0.857142857142857,0.962962962962963,1,0.96875,0.846153846153846,0.86046511627907,0.928571428571429,1,0.9375,0.96551724137931,0.974358974358974,0.944444444444444
"chr21_43900001_43910000",0.705882352941177,0.958333333333333,0.930232558139535,0.891304347826087,0.983050847457627,0.914285714285714,0.878048780487805,0.96078431372549,0.9,0.928571428571429,0.9,0.986486486486487,1,0.96969696969697,0.932432432432432,0.822222222222222,0.939024390243902,1,0.944444444444444,0.953846153846154,0.951612903225806,0.875
"chr21_43905001_43915000",0.857142857142857,0.963636363636364,0.857142857142857,0.876923076923077,0.943661971830986,0.897435897435897,0.891566265060241,0.756410256410256,0.833333333333333,0.902777777777778,0.953125,1,0.906976744186046,0.972222222222222,0.939759036144578,0.764705882352941,0.830508474576271,0.92,0.92,0.880597014925373,0.912280701754386,0.862068965517241
"chr21_43910001_43920000",0.853658536585366,0.868421052631579,0.444444444444444,0.72,0.822222222222222,0.754716981132076,0.678571428571429,0.540540540540541,0.666666666666667,0.814814814814815,0.955555555555556,0.947368421052632,0.696969696969697,0.892857142857143,0.745762711864407,0.533333333333333,0.62962962962963,0.73134328358209,0.722222222222222,0.666666666666667,0.68421052631579,0.636363636363636
"chr21_43915001_43925000",0.68,0.810344827586207,0.72972972972973,0.792682926829268,0.789473684210526,0.543478260869565,0.794871794871795,0.641509433962264,0.675675675675676,0.789473684210526,0.796610169491525,0.918367346938776,0.709677419354839,0.755555555555556,0.797101449275362,0.48780487804878,0.842105263157895,0.611111111111111,0.725,0.84,0.735849056603774,0.765957446808511
"chr21_43920001_43930000",0.833333333333333,0.821917808219178,1,0.9375,0.981132075471698,0.685714285714286,0.95,0.947368421052632,0.871794871794872,0.9375,0.785714285714286,0.926829268292683,0.885714285714286,0.84,0.925373134328358,0.776119402985075,0.907407407407407,1,0.935483870967742,0.959183673469388,0.976190476190476,1
"chr21_43925001_43935000",0.931818181818182,0.907407407407407,0.952380952380952,0.923076923076923,0.972972972972973,0.837837837837838,0.8,0.897959183673469,0.916666666666667,0.966101694915254,0.875,0.901408450704225,0.861111111111111,0.979166666666667,0.931818181818182,0.950819672131147,0.935483870967742,0.976744186046512,0.907407407407407,0.958333333333333,0.902173913043478,0.921052631578947
"chr21_43930001_43940000",0.949152542372881,0.893939393939394,0.828828828828829,0.790322580645161,0.888888888888889,0.695121951219512,0.782608695652174,0.898305084745763,0.730769230769231,0.65,0.866666666666667,0.922222222222222,0.847222222222222,0.976190476190476,0.944444444444444,0.964285714285714,0.75,0.9,0.875,0.805555555555556,0.834862385321101,0.872727272727273
"chr21_43935001_43945000",0.951612903225806,0.902439024390244,0.769230769230769,0.795918367346939,0.924528301886792,0.806451612903226,0.888888888888889,0.91044776119403,0.681818181818182,0.714285714285714,0.821428571428571,0.953488372093023,0.906976744186046,0.958333333333333,0.898305084745763,0.88,0.6,0.842105263157895,0.894736842105263,0.807692307692308,0.82258064516129,0.875
"chr21_43940001_43950000",0.947916666666667,0.942857142857143,0.852459016393443,0.975609756097561,1,0.966666666666667,0.921052631578947,0.840909090909091,0.956521739130435,0.967741935483871,0.813953488372093,0.954545454545455,0.945454545454545,0.96,0.878378378378378,0.911111111111111,1,0.910714285714286,0.948717948717949,1,0.885245901639344,0.911764705882353
"chr21_43945001_43955000",0.949152542372881,0.930232558139535,0.810810810810811,0.958333333333333,0.933333333333333,0.973684210526316,0.942857142857143,0.861111111111111,0.954545454545455,0.933333333333333,0.921052631578947,0.979591836734694,0.982456140350877,0.951612903225806,0.921052631578947,0.931034482758621,1,0.962962962962963,0.934782608695652,0.91304347826087,0.875,0.888888888888889
"chr21_43950001_43960000",0.98,0.930232558139535,0.846153846153846,0.950819672131147,0.9,1,0.943396226415094,0.944444444444444,0.888888888888889,0.925,0.875,1,1,0.923076923076923,0.95,0.925,0.805555555555556,0.973684210526316,0.933333333333333,0.785714285714286,0.9,0.96969696969697
"chr21_43955001_43965000",1,0.9,0.878787878787879,0.980769230769231,1,0.975609756097561,0.966101694915254,0.904761904761905,0.918918918918919,0.878787878787879,0.81578947368421,0.958333333333333,1,0.96969696969697,0.862745098039216,0.950819672131147,0.847826086956522,0.941176470588235,0.973684210526316,0.733333333333333,0.942857142857143,0.967741935483871
"chr21_43960001_43970000",0.95,0.91304347826087,0.875,0.964912280701754,0.978723404255319,0.964285714285714,0.976744186046512,0.773584905660377,0.964285714285714,0.897435897435897,0.883333333333333,0.943661971830986,1,1,0.916666666666667,0.952941176470588,1,0.95,0.92156862745098,0.88235294117647,0.974683544303797,0.968253968253968
"chr21_43965001_43975000",0.901639344262295,0.888888888888889,0.869565217391304,0.924528301886792,0.984615384615385,0.952380952380952,0.918918918918919,0.80952380952381,0.926829268292683,0.956521739130435,0.904761904761905,0.962264150943396,0.866666666666667,1,1,0.945454545454545,1,0.916666666666667,0.914893617021277,0.941176470588235,0.916666666666667,0.880597014925373
"chr21_43970001_43980000",0.887323943661972,0.697674418604651,0.941176470588235,0.785714285714286,0.982456140350877,0.878787878787879,0.9375,0.963636363636364,0.807692307692308,0.833333333333333,0.935483870967742,0.877551020408163,0.836363636363636,0.944444444444444,1,0.827586206896552,0.954545454545455,0.918918918918919,0.829268292682927,0.861111111111111,0.859649122807018,0.848484848484849
"chr21_43975001_43985000",0.924242424242424,0.775510204081633,0.886363636363636,0.821428571428571,0.93939393939394,0.887096774193548,0.936170212765957,0.962962962962963,0.88235294117647,0.854166666666667,0.928571428571429,0.865384615384615,0.891566265060241,0.842105263157895,0.86764705882353,0.785714285714286,0.852941176470588,0.983606557377049,0.774193548387097,0.795454545454545,0.869565217391304,0.925
"chr21_43980001_43990000",0.9375,0.921052631578947,0.846153846153846,0.949152542372881,0.872727272727273,0.630769230769231,0.875,0.791208791208791,0.837209302325581,0.901960784313726,0.930555555555556,0.822222222222222,0.94047619047619,0.785714285714286,0.78494623655914,0.777777777777778,0.867924528301887,0.824175824175824,0.872727272727273,0.857142857142857,0.802816901408451,0.793103448275862
"chr21_43985001_43995000",0.952380952380952,0.869565217391304,0.88235294117647,0.9125,0.903225806451613,0.733333333333333,0.864864864864865,0.73972602739726,0.75,0.884615384615385,0.929577464788732,0.847826086956522,0.954545454545455,0.866666666666667,0.823529411764706,0.765957446808511,0.909090909090909,0.793478260869565,0.864406779661017,0.974358974358974,0.784615384615385,0.777777777777778
"chr21_43990001_44000000",0.945945945945946,0.81578947368421,0.959183673469388,0.907692307692308,1,0.982456140350877,1,0.886363636363636,1,0.842105263157895,0.90625,1,0.909090909090909,0.957446808510638,0.9,0.96969696969697,0.962962962962963,0.872727272727273,0.872340425531915,1,1,0.933333333333333
"chr21_43995001_44005000",0.925925925925926,0.952380952380952,0.962962962962963,0.928571428571429,1,0.936170212765957,0.961538461538462,0.930555555555556,1,0.936170212765957,0.985294117647059,0.5,0.893617021276596,0.914285714285714,1,1,0.956521739130435,0.761904761904762,0.921875,1,0.897435897435897,0.935483870967742
"chr21_44000001_44010000",0.96078431372549,0.923076923076923,0.962962962962963,0.957446808510638,1,0.916666666666667,0.96551724137931,0.948717948717949,0.972972972972973,0.985714285714286,1,0.865384615384615,0.895833333333333,0.93939393939394,0.941176470588235,0.933333333333333,0.964285714285714,0.846153846153846,0.966666666666667,0.911764705882353,0.914893617021277,0.962962962962963
"chr21_44005001_44015000",0.596153846153846,0.764705882352941,0.647887323943662,0.7,0.794117647058823,0.409090909090909,0.885714285714286,0.430769230769231,0.8125,0.872727272727273,1,0.886792452830189,0.644444444444444,0.541666666666667,0.732142857142857,0.918918918918919,0.724137931034483,0.173076923076923,0.736842105263158,0.818181818181818,0.120481927710843,0.76271186440678
"chr21_44010001_44020000",0.365853658536585,0.72,0.434782608695652,0.7,0.518518518518518,0.346153846153846,0.760869565217391,0.351851851851852,0.533333333333333,0.793103448275862,0.580645161290323,0.705882352941177,0.547619047619048,0.54,0.482758620689655,0.911764705882353,0.606060606060606,0.224137931034483,0.785714285714286,0.581395348837209,0.131868131868132,0.627118644067797
"chr21_44015001_44025000",0.65,0.81578947368421,0.903225806451613,0.8125,0.813953488372093,0.763157894736842,0.792452830188679,0.975609756097561,0.756756756756757,0.933333333333333,0.723404255319149,0.807692307692308,0.727272727272727,0.925925925925926,0.846153846153846,0.897959183673469,0.612903225806452,0.837837837837838,0.848837209302326,0.567567567567568,0.794871794871795,0.810344827586207
"chr21_44020001_44030000",0.904761904761905,0.82051282051282,0.875,0.68421052631579,0.916666666666667,0.72972972972973,0.875,0.952380952380952,0.944444444444444,0.95,1,0.784615384615385,0.666666666666667,0.818181818181818,0.94,0.888888888888889,0.555555555555556,0.921052631578947,0.93939393939394,0.933333333333333,0.883720930232558,0.790697674418605
"chr21_44025001_44035000",0.933333333333333,0.904761904761905,0.891304347826087,0.866666666666667,0.942857142857143,0.784313725490196,0.947368421052632,0.93939393939394,0.96875,1,0.983333333333333,0.821428571428571,0.761904761904762,0.790322580645161,0.931818181818182,0.914285714285714,0.954545454545455,0.973684210526316,0.925,0.966666666666667,0.852941176470588,0.763636363636364
"chr21_44030001_44040000",0.904761904761905,0.934782608695652,0.967741935483871,0.911111111111111,0.981132075471698,0.931034482758621,0.944444444444444,0.967741935483871,1,0.979591836734694,0.916666666666667,0.911764705882353,0.892307692307692,0.921052631578947,0.875,1,0.978260869565217,0.972222222222222,0.904761904761905,0.947368421052632,0.88,0.888888888888889
"chr21_44035001_44045000",0.935483870967742,0.916666666666667,0.972222222222222,0.921052631578947,0.972222222222222,0.964285714285714,0.930232558139535,0.970588235294118,1,0.964285714285714,0.870967741935484,0.914893617021277,0.966101694915254,1,0.92156862745098,0.974358974358974,0.975,1,0.975,0.979591836734694,0.96,1
"chr21_44040001_44050000",1,0.944444444444444,0.925925925925926,0.982456140350877,1,0.930232558139535,0.942857142857143,0.941176470588235,1,0.918918918918919,0.9375,0.96,0.951219512195122,1,1,0.951219512195122,0.971428571428571,1,0.941176470588235,1,1,0.96551724137931
"chr21_44045001_44055000",1,0.958333333333333,0.941176470588235,0.984375,0.916666666666667,0.957446808510638,0.942857142857143,0.894736842105263,1,0.915254237288136,0.934782608695652,0.868421052631579,0.742857142857143,1,1,0.947368421052632,0.9,0.977272727272727,0.891891891891892,1,0.952380952380952,0.928571428571429
"chr21_44050001_44060000",0.891891891891892,0.96875,0.88,0.96078431372549,0.936170212765957,0.926829268292683,0.951219512195122,0.92156862745098,0.947368421052632,0.909090909090909,0.916666666666667,0.866666666666667,0.6875,0.93939393939394,0.924528301886792,0.912280701754386,1,0.958333333333333,0.897435897435897,0.82,0.958333333333333,0.91044776119403
"chr21_44055001_44065000",0.916666666666667,0.942307692307692,0.857142857142857,0.903846153846154,0.947368421052632,0.947368421052632,0.975,0.951219512195122,0.931818181818182,0.91304347826087,0.857142857142857,0.886363636363636,0.942857142857143,0.945945945945946,0.932203389830508,0.932203389830508,0.982456140350877,0.96969696969697,0.875,0.788461538461538,0.970588235294118,0.932203389830508
"chr21_44060001_44070000",0.894736842105263,0.870967741935484,0.907692307692308,0.857142857142857,0.949152542372881,0.985074626865672,1,0.96875,0.805970149253731,0.925,0.914285714285714,0.90625,0.866666666666667,0.88235294117647,0.927272727272727,1,0.891304347826087,0.666666666666667,0.914285714285714,0.884615384615385,0.818181818181818,0.948717948717949
"chr21_44065001_44075000",0.865671641791045,0.915254237288136,0.933333333333333,0.903225806451613,0.957746478873239,0.951612903225806,0.982758620689655,0.961538461538462,0.8,0.954545454545455,0.916666666666667,1,0.912280701754386,0.852941176470588,0.898550724637681,0.951219512195122,0.885714285714286,0.7,0.956521739130435,0.938461538461538,0.71875,0.947368421052632
"chr21_44070001_44080000",0.967741935483871,0.981132075471698,0.886792452830189,0.933333333333333,0.943396226415094,0.945945945945946,0.967741935483871,0.956521739130435,0.972972972972973,1,0.957446808510638,0.953488372093023,0.985714285714286,0.96,0.918918918918919,0.952380952380952,1,0.972222222222222,0.955223880597015,0.933333333333333,0.96551724137931,1
"chr21_44075001_44085000",1,0.757575757575758,0.848484848484849,0.764705882352941,0.933333333333333,0.878787878787879,0.934426229508197,0.8,0.823529411764706,0.634146341463415,0.973684210526316,0.82,0.935483870967742,0.888888888888889,0.9375,0.976744186046512,1,0.864864864864865,0.972222222222222,0.931034482758621,0.891891891891892,0.848484848484849
"chr21_44080001_44090000",0.979166666666667,0.67741935483871,0.588235294117647,0.634615384615385,0.638297872340426,0.68,0.781818181818182,0.363636363636364,0.72,0.636363636363636,0.791666666666667,0.65,0.65625,0.648148148148148,0.897435897435897,1,0.5,0.727272727272727,0.722222222222222,0.923076923076923,0.714285714285714,0.413793103448276
"chr21_44085001_44095000",0.92156862745098,0.853658536585366,0.810810810810811,0.758064516129032,0.529411764705882,0.666666666666667,0.760869565217391,0.48936170212766,0.863636363636364,0.959459459459459,0.619047619047619,0.867924528301887,0.783333333333333,0.771428571428571,0.8,0.954545454545455,0.75,0.754098360655738,0.72972972972973,0.869565217391304,0.827586206896552,0.532258064516129
"chr21_44090001_44100000",0.892857142857143,0.892857142857143,0.956521739130435,0.941176470588235,0.928571428571429,0.92,0.928571428571429,0.962962962962963,0.821428571428571,0.968253968253968,0.9,0.976190476190476,0.92,0.972972972972973,NA,0.923076923076923,1,0.875,1,0.866666666666667,0.974358974358974,0.909090909090909
"chr21_44095001_44105000",NA,1,NA,0.833333333333333,NA,1,1,1,0.857142857142857,1,1,1,1,0.952380952380952,NA,NA,NA,1,1,1,1,0.8
"chr21_44100001_44110000",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0.928571428571429,NA,NA,NA,1,NA,NA,NA,NA
"chr21_44105001_44115000",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.666666666666667,NA,NA,NA,NA
"chr21_44110001_44120000",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777777777777778,NA,NA,1,0.833333333333333,NA,NA,NA,NA
"chr21_44115001_44125000",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,1,1,NA,NA,NA,NA
"chr21_44120001_44130000",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_44125001_44135000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923076923076923,NA,NA,0.571428571428571,NA,NA,NA,NA,NA
"chr21_44130001_44140000",NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916666666666667,NA,NA,0.571428571428571,NA,NA,NA,NA,NA
"chr21_44135001_44145000",NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_44140001_44150000",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"chr21_44145001_44155000",1,NA,1,NA,NA,0.8,NA,NA,0.375,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1
"chr21_44150001_44160000",1,NA,NA,NA,NA,0.444444444444444,NA,NA,0.375,NA,NA,NA,NA,1,1,NA,1,NA,0.142857142857143,NA,NA,NA
"chr21_44155001_44165000",1,NA,0.5,NA,NA,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.142857142857143,NA,NA,NA
"chr21_44160001_44170000",1,NA,0.555555555555556,NA,NA,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA
"chr21_44165001_44175000",NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_44185001_44195000",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,NA,NA,NA,NA,0.8,NA,1,0.833333333333333
"chr21_44190001_44200000",1,1,0.782608695652174,0.571428571428571,NA,1,0.956521739130435,0.956521739130435,NA,1,0.979166666666667,NA,0.760869565217391,0.833333333333333,0.833333333333333,0.961538461538462,1,0.98,0.962962962962963,1,1,0.933333333333333
"chr21_44195001_44205000",1,1,0.75,0.612903225806452,NA,1,0.962962962962963,0.96551724137931,1,0.95,0.979166666666667,NA,0.764705882352941,0.944444444444444,0.875,0.966666666666667,1,0.981818181818182,1,0.96,NA,0.958333333333333
"chr21_44200001_44210000",NA,NA,NA,0.727272727272727,NA,1,1,1,1,0.833333333333333,1,NA,1,1,1,1,NA,1,NA,0.952380952380952,0.428571428571429,NA
"chr21_44205001_44215000",NA,NA,0,0.8,1,1,0.571428571428571,0,NA,0.2,0.8,NA,1,0.923076923076923,NA,0,NA,1,NA,1,0.333333333333333,1
"chr21_44210001_44220000",NA,NA,0,1,1,NA,0.571428571428571,0,NA,0.2,0.727272727272727,NA,1,0.923076923076923,NA,0,NA,1,NA,1,0.333333333333333,1
"chr21_44215001_44225000",NA,NA,0.75,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_44220001_44230000",NA,NA,0.75,NA,NA,1,0.888888888888889,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"chr21_44225001_44235000",1,NA,0.8,NA,NA,NA,0.875,1,NA,NA,1,0.777777777777778,NA,NA,1,NA,NA,NA,NA,1,NA,NA
"chr21_44230001_44240000",1,NA,0.857142857142857,NA,NA,NA,NA,1,NA,NA,NA,0.777777777777778,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"chr21_44245001_44255000",0.833333333333333,0.555555555555556,0.75,0.928571428571429,0.666666666666667,0.916666666666667,1,0.619047619047619,0.384615384615385,0.875,NA,0.409090909090909,NA,0.666666666666667,1,0.8,0.833333333333333,1,0.870967741935484,NA,0.571428571428571,0.863636363636364
"chr21_44250001_44260000",0.904761904761905,0.75,0.902439024390244,0.977272727272727,0.794871794871795,0.971428571428571,0.931034482758621,0.790322580645161,0.7,0.964285714285714,0.8,0.659090909090909,0.875,0.806451612903226,0.954545454545455,0.9,0.947368421052632,1,0.891304347826087,0.894736842105263,0.647058823529412,0.894736842105263
"chr21_44255001_44265000",0.933333333333333,0.84,0.925,0.96078431372549,0.785714285714286,0.96,0.962962962962963,0.934426229508197,0.95,1,0.957446808510638,0.962264150943396,0.857142857142857,0.947368421052632,0.923076923076923,0.857142857142857,1,0.923076923076923,0.888888888888889,0.918918918918919,0.866666666666667,0.931034482758621
"chr21_44260001_44270000",1,0.818181818181818,0.78125,0.833333333333333,0.8125,0.868421052631579,0.950617283950617,0.896551724137931,0.896551724137931,0.964285714285714,0.987012987012987,0.982758620689655,0.837209302325581,0.953846153846154,0.822222222222222,0.854166666666667,0.96969696969697,0.933333333333333,0.82051282051282,0.807692307692308,0.795454545454545,0.925925925925926
"chr21_44265001_44275000",0.895833333333333,0.902439024390244,0.870967741935484,0.807692307692308,0.947368421052632,0.868421052631579,0.911111111111111,0.901408450704225,0.844444444444444,0.911111111111111,0.978260869565217,0.976744186046512,0.902777777777778,0.947368421052632,0.826086956521739,0.933333333333333,0.944444444444444,1,0.866666666666667,0.818181818181818,0.783783783783784,0.93939393939394
"chr21_44270001_44280000",0.823529411764706,0.973684210526316,0.918367346938776,0.96,0.956521739130435,0.962962962962963,0.92156862745098,0.914893617021277,0.857142857142857,0.909090909090909,0.9,0.96969696969697,0.948275862068966,0.958333333333333,0.829787234042553,0.92156862745098,1,1,0.93939393939394,0.916666666666667,0.848484848484849,0.931034482758621
"chr21_44275001_44285000",0.69047619047619,0.96551724137931,0.642857142857143,0.833333333333333,1,0.9375,0.857142857142857,0.67741935483871,0.96875,0.857142857142857,0.8,0.880952380952381,0.962264150943396,0.916666666666667,0.851063829787234,0.774193548387097,0.909090909090909,1,0.857142857142857,0.896551724137931,0.787234042553192,0.941176470588235
"chr21_44280001_44290000",0.633333333333333,0.857142857142857,0.5625,0.802631578947368,1,0.848484848484849,0.763157894736842,0.741935483870968,0.956521739130435,0.9,0.866666666666667,0.851851851851852,1,0.909090909090909,0.694444444444444,0.722222222222222,0.714285714285714,1,0.705882352941177,1,0.814285714285714,0.9375
"chr21_44285001_44295000",0.75,0.794871794871795,0.956521739130435,0.866666666666667,0.909090909090909,0.88,0.740740740740741,0.724137931034483,0.333333333333333,0.891304347826087,0.9,1,0.833333333333333,NA,0.571428571428571,0.827586206896552,NA,0.962962962962963,0.785714285714286,0.935483870967742,0.727272727272727,0.923076923076923
"chr21_44290001_44300000",0.375,0.69047619047619,0.964285714285714,0.8,0.9,0.611111111111111,0.774193548387097,0.533333333333333,0.0625,0.693877551020408,0.648648648648649,0.655172413793103,0.55,0.923076923076923,0.310344827586207,0.541666666666667,0.538461538461538,0.678571428571429,0.833333333333333,0.82051282051282,0.6,0.91304347826087
"chr21_44295001_44305000",0.36,0.790697674418605,0.892857142857143,0.64,1,0.595744680851064,0.538461538461538,0.666666666666667,0,0.454545454545455,0.565217391304348,0.576923076923077,0.3,0.923076923076923,0.2,0.48,0.631578947368421,0.4375,0.833333333333333,0.666666666666667,0.452830188679245,0.6
"chr21_44300001_44310000",0.5625,0.945945945945946,0.709677419354839,0.725,0.642857142857143,0.821428571428571,0.5,0.864864864864865,1,0.909090909090909,0.830769230769231,0.9375,1,1,0.833333333333333,0.722222222222222,0.894736842105263,0.666666666666667,0.933333333333333,0.894736842105263,0.567164179104478,0.730769230769231
"chr21_44305001_44315000",1,0.9375,0.818181818181818,0.974358974358974,0.789473684210526,1,1,0.978723404255319,1,1,0.94,0.96551724137931,0.957446808510638,1,0.931034482758621,0.892857142857143,0.947368421052632,0.9,0.952380952380952,0.933333333333333,0.979166666666667,0.954545454545455
"chr21_44310001_44320000",0.833333333333333,0.931818181818182,0.948717948717949,0.978723404255319,0.96078431372549,1,NA,0.976190476190476,1,1,0.921052631578947,0.949152542372881,0.952941176470588,0.944444444444444,0.925925925925926,1,1,1,1,1,0.95,0.932203389830508
